research_version,curve_id,city_id,species_id,week,week_start_mm_dd,week_midpoint_mm_dd,seasonal_opportunity_rating,one_decimal_display_preview,confidence,production_ready
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,23,06-04,06-07,1.9,1.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,24,06-11,06-14,1.8,1.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,25,06-18,06-21,2.2,2.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,26,06-25,06-28,2.7,2.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,27,07-02,07-05,3.2,3.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,28,07-09,07-12,3.7,3.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,29,07-16,07-19,4.2,4.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,30,07-23,07-26,4.7,4.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,31,07-30,08-02,5.2,5.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,32,08-06,08-09,5.7,5.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,33,08-13,08-16,6.2,6.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,34,08-20,08-23,6.8,6.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,35,08-27,08-30,7.3,7.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,36,09-03,09-06,7.9,7.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,37,09-10,09-13,8.4,8.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,38,09-17,09-20,8.3,8.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,39,09-24,09-27,7.8,7.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,40,10-01,10-04,7.3,7.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,41,10-08,10-11,6.8,6.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,42,10-15,10-18,6.3,6.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,43,10-22,10-25,5.8,5.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,44,10-29,11-01,5.3,5.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,45,11-05,11-08,4.5,4.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,46,11-12,11-15,3.6,3.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,47,11-19,11-22,2.8,2.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,48,11-26,11-29,1.9,1.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,49,12-03,12-06,1.6,1.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,50,12-10,12-13,1.6,1.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,51,12-17,12-20,1.5,1.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__coho_salmon__v0_4,frankfort_elberta_mi,coho_salmon,52,12-24,12-27,1.4,1.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,1,01-01,01-04,4.0,4.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,2,01-08,01-11,4.0,4.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,3,01-15,01-18,4.1,4.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,4,01-22,01-25,4.4,4.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,5,01-29,02-01,4.6,4.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,6,02-05,02-08,4.9,4.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,7,02-12,02-15,5.1,5.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,8,02-19,02-22,5.4,5.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,9,02-26,03-01,5.7,5.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,10,03-05,03-08,5.9,5.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,11,03-12,03-15,6.2,6.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,12,03-19,03-22,6.5,6.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,13,03-26,03-29,6.8,6.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,14,04-02,04-05,6.8,6.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,15,04-09,04-12,6.3,6.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,16,04-16,04-19,5.8,5.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,17,04-23,04-26,5.3,5.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,18,04-30,05-03,5.1,5.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,19,05-07,05-10,4.8,4.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,20,05-14,05-17,4.5,4.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,21,05-21,05-24,4.2,4.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,22,05-28,05-31,4.3,4.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,23,06-04,06-07,4.5,4.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,24,06-11,06-14,4.6,4.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,25,06-18,06-21,4.7,4.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,26,06-25,06-28,4.9,4.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,27,07-02,07-05,5.0,5.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,28,07-09,07-12,5.1,5.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,29,07-16,07-19,5.1,5.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,30,07-23,07-26,4.9,4.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,31,07-30,08-02,4.7,4.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,32,08-06,08-09,4.6,4.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,33,08-13,08-16,4.4,4.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,34,08-20,08-23,4.2,4.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,35,08-27,08-30,4.0,4.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,36,09-03,09-06,3.9,3.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,37,09-10,09-13,3.7,3.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,38,09-17,09-20,3.5,3.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,39,09-24,09-27,5.2,5.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,40,10-01,10-04,6.9,6.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,41,10-08,10-11,8.6,8.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,42,10-15,10-18,9.6,9.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,43,10-22,10-25,8.8,8.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,44,10-29,11-01,8.0,8.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,45,11-05,11-08,7.2,7.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,46,11-12,11-15,6.4,6.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,47,11-19,11-22,5.6,5.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,48,11-26,11-29,5.1,5.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,49,12-03,12-06,4.8,4.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,50,12-10,12-13,4.6,4.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,51,12-17,12-20,4.4,4.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__steelhead__v0_4,frankfort_elberta_mi,steelhead,52,12-24,12-27,4.1,4.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,1,01-01,01-04,4.3,4.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,2,01-08,01-11,4.3,4.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,3,01-15,01-18,4.4,4.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,4,01-22,01-25,4.6,4.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,5,01-29,02-01,4.8,4.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,6,02-05,02-08,5.1,5.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,7,02-12,02-15,5.3,5.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,8,02-19,02-22,5.5,5.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,9,02-26,03-01,5.7,5.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,10,03-05,03-08,5.9,5.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,11,03-12,03-15,6.3,6.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,12,03-19,03-22,6.7,6.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,13,03-26,03-29,7.1,7.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,14,04-02,04-05,7.5,7.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,15,04-09,04-12,7.4,7.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,16,04-16,04-19,7.3,7.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,17,04-23,04-26,7.2,7.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,18,04-30,05-03,7.1,7.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,19,05-07,05-10,7.0,7.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,20,05-14,05-17,6.6,6.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,21,05-21,05-24,6.2,6.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,22,05-28,05-31,5.9,5.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,23,06-04,06-07,5.5,5.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,24,06-11,06-14,5.1,5.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,25,06-18,06-21,4.7,4.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,26,06-25,06-28,4.4,4.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,27,07-02,07-05,4.1,4.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,28,07-09,07-12,3.8,3.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,29,07-16,07-19,3.5,3.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,30,07-23,07-26,3.2,3.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,31,07-30,08-02,2.8,2.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,32,08-06,08-09,2.5,2.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,33,08-13,08-16,2.1,2.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,34,08-20,08-23,1.8,1.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,35,08-27,08-30,1.4,1.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,36,09-03,09-06,1.5,1.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,37,09-10,09-13,1.7,1.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,38,09-17,09-20,1.9,1.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,39,09-24,09-27,2.2,2.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,40,10-01,10-04,2.4,2.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,41,10-08,10-11,2.7,2.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,42,10-15,10-18,2.8,2.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,43,10-22,10-25,2.9,2.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,44,10-29,11-01,3.0,3.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,45,11-05,11-08,3.1,3.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,46,11-12,11-15,3.1,3.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,47,11-19,11-22,3.3,3.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,48,11-26,11-29,3.4,3.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,49,12-03,12-06,3.6,3.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,50,12-10,12-13,3.8,3.8/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,51,12-17,12-20,4.0,4.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,frankfort_elberta_mi__brown_trout__v0_4,frankfort_elberta_mi,brown_trout,52,12-24,12-27,4.2,4.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,1,01-01,01-04,1.0,1.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,2,01-08,01-11,1.0,1.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,3,01-15,01-18,1.0,1.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,4,01-22,01-25,1.0,1.0/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,5,01-29,02-01,1.1,1.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,6,02-05,02-08,1.1,1.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,7,02-12,02-15,1.1,1.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,8,02-19,02-22,1.1,1.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,9,02-26,03-01,1.1,1.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,10,03-05,03-08,1.2,1.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,11,03-12,03-15,1.2,1.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,12,03-19,03-22,1.2,1.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,13,03-26,03-29,1.2,1.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,14,04-02,04-05,1.3,1.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,15,04-09,04-12,1.3,1.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,16,04-16,04-19,1.3,1.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,17,04-23,04-26,1.3,1.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,18,04-30,05-03,1.4,1.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,19,05-07,05-10,1.4,1.4/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,20,05-14,05-17,1.5,1.5/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,21,05-21,05-24,1.7,1.7/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,22,05-28,05-31,1.9,1.9/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,23,06-04,06-07,2.1,2.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,24,06-11,06-14,2.3,2.3/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,25,06-18,06-21,2.6,2.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,26,06-25,06-28,3.1,3.1/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,27,07-02,07-05,3.6,3.6/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,28,07-09,07-12,4.2,4.2/10,medium_high,false
piercast-core-seasonal-v0.4.0,sheboygan_wi__chinook_salmon__v0_4,sheboygan_wi,chinook_salmon,29,07-16,07-19,4.7,4.7/10,medium_high,false
