date,pairKey,legalStatus,winningMode,seasonalPotential,scoreThermalFit0,scoreThermalFitHalf,scoreThermalFit1
2027-09-30,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,4.737,2.121,3.429,4.737
2027-10-01,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,4.497,2.049,3.273,4.497
2027-10-02,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,4.256,1.977,3.116,4.256
2027-10-03,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,4.015,1.905,2.96,4.015
2027-10-04,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,3.775,1.833,2.804,3.775
2027-10-05,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,3.535,1.76,2.647,3.535
2027-10-06,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,3.294,1.688,2.491,3.294
2027-10-07,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,3.053,1.616,2.335,3.053
2027-10-08,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,2.813,1.544,2.178,2.813
2027-10-09,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,2.573,1.472,2.022,2.573
2027-10-10,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,2.332,1.4,1.866,2.332
2027-10-11,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,2.271,1.381,1.826,2.271
2027-10-12,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,2.211,1.363,1.787,2.211
2027-10-13,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,2.15,1.345,1.748,2.15
2027-10-14,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,2.09,1.327,1.708,2.09
2027-10-15,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,2.029,1.309,1.669,2.029
2027-10-16,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.969,1.291,1.63,1.969
2027-10-17,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.908,1.272,1.59,1.908
2027-10-18,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.848,1.254,1.551,1.848
2027-10-19,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.787,1.236,1.512,1.787
2027-10-20,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.727,1.218,1.472,1.727
2027-10-21,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.666,1.2,1.433,1.666
2027-10-22,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.605,1.182,1.394,1.605
2027-10-23,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.545,1.163,1.354,1.545
2027-10-24,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.484,1.145,1.315,1.484
2027-10-25,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.424,1.127,1.275,1.424
2027-10-26,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.363,1.109,1.236,1.363
2027-10-27,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.303,1.091,1.197,1.303
2027-10-28,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.242,1.073,1.157,1.242
2027-10-29,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.182,1.054,1.118,1.182
2027-10-30,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.121,1.036,1.079,1.121
2027-10-31,two_rivers_wi/chinook_salmon,open,fall_harbor_staging,1.061,1.018,1.039,1.061
2027-11-01,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-02,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-03,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-04,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-05,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-06,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-07,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-08,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-09,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-10,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-11,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-12,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-13,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-14,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-15,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-16,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-17,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-18,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-19,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-20,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-21,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-22,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-23,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-24,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-25,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-26,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-27,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-28,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-29,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-11-30,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-01,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-02,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-03,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-04,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-05,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-06,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-07,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-08,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-09,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-10,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-11,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-12,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-13,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-14,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-15,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-16,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-17,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-18,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-19,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-20,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-21,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-22,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-23,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-24,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-25,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-26,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-27,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-28,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-29,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-30,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-12-31,two_rivers_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-01,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-02,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-03,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-04,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-05,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-06,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-07,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-08,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-09,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-10,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-11,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-12,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-13,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-14,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-15,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-16,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-17,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-18,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-19,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-20,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-21,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-22,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-23,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-24,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-25,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-26,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-27,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-28,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-29,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-30,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-31,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-01,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-02,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-03,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-04,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-05,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-06,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-07,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-08,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-09,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-10,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-11,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-12,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-13,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-14,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-15,two_rivers_wi/coho_salmon,open,spring_nearshore,1,1,1,1
2027-02-16,two_rivers_wi/coho_salmon,open,spring_nearshore,1.075,1.022,1.049,1.075
2027-02-17,two_rivers_wi/coho_salmon,open,spring_nearshore,1.15,1.045,1.097,1.15
2027-02-18,two_rivers_wi/coho_salmon,open,spring_nearshore,1.225,1.067,1.146,1.225
2027-02-19,two_rivers_wi/coho_salmon,open,spring_nearshore,1.299,1.09,1.195,1.299
2027-02-20,two_rivers_wi/coho_salmon,open,spring_nearshore,1.374,1.112,1.243,1.374
2027-02-21,two_rivers_wi/coho_salmon,open,spring_nearshore,1.449,1.135,1.292,1.449
2027-02-22,two_rivers_wi/coho_salmon,open,spring_nearshore,1.524,1.157,1.341,1.524
2027-02-23,two_rivers_wi/coho_salmon,open,spring_nearshore,1.599,1.18,1.389,1.599
2027-02-24,two_rivers_wi/coho_salmon,open,spring_nearshore,1.674,1.202,1.438,1.674
2027-02-25,two_rivers_wi/coho_salmon,open,spring_nearshore,1.749,1.225,1.487,1.749
2027-02-26,two_rivers_wi/coho_salmon,open,spring_nearshore,1.824,1.247,1.535,1.824
2027-02-27,two_rivers_wi/coho_salmon,open,spring_nearshore,1.898,1.27,1.584,1.898
2027-02-28,two_rivers_wi/coho_salmon,open,spring_nearshore,1.973,1.292,1.633,1.973
2027-03-01,two_rivers_wi/coho_salmon,open,spring_nearshore,2.048,1.314,1.681,2.048
2027-03-02,two_rivers_wi/coho_salmon,open,spring_nearshore,2.123,1.337,1.73,2.123
2027-03-03,two_rivers_wi/coho_salmon,open,spring_nearshore,2.198,1.359,1.779,2.198
2027-03-04,two_rivers_wi/coho_salmon,open,spring_nearshore,2.273,1.382,1.827,2.273
2027-03-05,two_rivers_wi/coho_salmon,open,spring_nearshore,2.348,1.404,1.876,2.348
2027-03-06,two_rivers_wi/coho_salmon,open,spring_nearshore,2.422,1.427,1.925,2.422
2027-03-07,two_rivers_wi/coho_salmon,open,spring_nearshore,2.497,1.449,1.973,2.497
2027-03-08,two_rivers_wi/coho_salmon,open,spring_nearshore,2.572,1.472,2.022,2.572
2027-03-09,two_rivers_wi/coho_salmon,open,spring_nearshore,2.647,1.494,2.071,2.647
2027-03-10,two_rivers_wi/coho_salmon,open,spring_nearshore,2.722,1.517,2.119,2.722
2027-03-11,two_rivers_wi/coho_salmon,open,spring_nearshore,2.797,1.539,2.168,2.797
2027-03-12,two_rivers_wi/coho_salmon,open,spring_nearshore,2.872,1.561,2.217,2.872
2027-03-13,two_rivers_wi/coho_salmon,open,spring_nearshore,2.946,1.584,2.265,2.946
2027-03-14,two_rivers_wi/coho_salmon,open,spring_nearshore,3.021,1.606,2.314,3.021
2027-03-15,two_rivers_wi/coho_salmon,open,spring_nearshore,3.096,1.629,2.363,3.096
2027-03-16,two_rivers_wi/coho_salmon,open,spring_nearshore,3.171,1.651,2.411,3.171
2027-03-17,two_rivers_wi/coho_salmon,open,spring_nearshore,3.246,1.674,2.46,3.246
2027-03-18,two_rivers_wi/coho_salmon,open,spring_nearshore,3.321,1.696,2.509,3.321
2027-03-19,two_rivers_wi/coho_salmon,open,spring_nearshore,3.396,1.719,2.557,3.396
2027-03-20,two_rivers_wi/coho_salmon,open,spring_nearshore,3.471,1.741,2.606,3.471
2027-03-21,two_rivers_wi/coho_salmon,open,spring_nearshore,3.568,1.77,2.669,3.568
2027-03-22,two_rivers_wi/coho_salmon,open,spring_nearshore,3.665,1.8,2.732,3.665
2027-03-23,two_rivers_wi/coho_salmon,open,spring_nearshore,3.763,1.829,2.796,3.763
2027-03-24,two_rivers_wi/coho_salmon,open,spring_nearshore,3.86,1.858,2.859,3.86
2027-03-25,two_rivers_wi/coho_salmon,open,spring_nearshore,3.958,1.887,2.922,3.958
2027-03-26,two_rivers_wi/coho_salmon,open,spring_nearshore,4.055,1.916,2.986,4.055
2027-03-27,two_rivers_wi/coho_salmon,open,spring_nearshore,4.152,1.946,3.049,4.152
2027-03-28,two_rivers_wi/coho_salmon,open,spring_nearshore,4.25,1.975,3.112,4.25
2027-03-29,two_rivers_wi/coho_salmon,open,spring_nearshore,4.347,2.004,3.176,4.347
2027-03-30,two_rivers_wi/coho_salmon,open,spring_nearshore,4.445,2.033,3.239,4.445
2027-03-31,two_rivers_wi/coho_salmon,open,spring_nearshore,4.542,2.063,3.302,4.542
2027-04-01,two_rivers_wi/coho_salmon,open,spring_nearshore,4.639,2.092,3.366,4.639
2027-04-02,two_rivers_wi/coho_salmon,open,spring_nearshore,4.737,2.121,3.429,4.737
2027-04-03,two_rivers_wi/coho_salmon,open,spring_nearshore,4.834,2.15,3.492,4.834
2027-04-04,two_rivers_wi/coho_salmon,open,spring_nearshore,4.932,2.179,3.556,4.932
2027-04-05,two_rivers_wi/coho_salmon,open,spring_nearshore,5.029,2.209,3.619,5.029
2027-04-06,two_rivers_wi/coho_salmon,open,spring_nearshore,5.126,2.238,3.682,5.126
2027-04-07,two_rivers_wi/coho_salmon,open,spring_nearshore,5.224,2.267,3.745,5.224
2027-04-08,two_rivers_wi/coho_salmon,open,spring_nearshore,5.321,2.296,3.809,5.321
2027-04-09,two_rivers_wi/coho_salmon,open,spring_nearshore,5.419,2.326,3.872,5.419
2027-04-10,two_rivers_wi/coho_salmon,open,spring_nearshore,5.516,2.355,3.935,5.516
2027-04-11,two_rivers_wi/coho_salmon,open,spring_nearshore,5.613,2.384,3.999,5.613
2027-04-12,two_rivers_wi/coho_salmon,open,spring_nearshore,5.711,2.413,4.062,5.711
2027-04-13,two_rivers_wi/coho_salmon,open,spring_nearshore,5.808,2.442,4.125,5.808
2027-04-14,two_rivers_wi/coho_salmon,open,spring_nearshore,5.906,2.472,4.189,5.906
2027-04-15,two_rivers_wi/coho_salmon,open,spring_nearshore,6.003,2.501,4.252,6.003
2027-04-16,two_rivers_wi/coho_salmon,open,spring_nearshore,6.1,2.53,4.315,6.1
2027-04-17,two_rivers_wi/coho_salmon,open,spring_nearshore,6.198,2.559,4.379,6.198
2027-04-18,two_rivers_wi/coho_salmon,open,spring_nearshore,6.295,2.589,4.442,6.295
2027-04-19,two_rivers_wi/coho_salmon,open,spring_nearshore,6.393,2.618,4.505,6.393
2027-04-20,two_rivers_wi/coho_salmon,open,spring_nearshore,6.49,2.647,4.569,6.49
2027-04-21,two_rivers_wi/coho_salmon,open,spring_nearshore,6.444,2.633,4.539,6.444
2027-04-22,two_rivers_wi/coho_salmon,open,spring_nearshore,6.399,2.62,4.509,6.399
2027-04-23,two_rivers_wi/coho_salmon,open,spring_nearshore,6.353,2.606,4.479,6.353
2027-04-24,two_rivers_wi/coho_salmon,open,spring_nearshore,6.307,2.592,4.45,6.307
2027-04-25,two_rivers_wi/coho_salmon,open,spring_nearshore,6.261,2.578,4.42,6.261
2027-04-26,two_rivers_wi/coho_salmon,open,spring_nearshore,6.215,2.565,4.39,6.215
2027-04-27,two_rivers_wi/coho_salmon,open,spring_nearshore,6.17,2.551,4.36,6.17
2027-04-28,two_rivers_wi/coho_salmon,open,spring_nearshore,6.124,2.537,4.331,6.124
2027-04-29,two_rivers_wi/coho_salmon,open,spring_nearshore,6.078,2.523,4.301,6.078
2027-04-30,two_rivers_wi/coho_salmon,open,spring_nearshore,6.032,2.51,4.271,6.032
2027-05-01,two_rivers_wi/coho_salmon,open,spring_nearshore,5.987,2.496,4.241,5.987
2027-05-02,two_rivers_wi/coho_salmon,open,spring_nearshore,5.941,2.482,4.212,5.941
2027-05-03,two_rivers_wi/coho_salmon,open,spring_nearshore,5.895,2.469,4.182,5.895
2027-05-04,two_rivers_wi/coho_salmon,open,spring_nearshore,5.849,2.455,4.152,5.849
2027-05-05,two_rivers_wi/coho_salmon,open,spring_nearshore,5.804,2.441,4.122,5.804
2027-05-06,two_rivers_wi/coho_salmon,open,spring_nearshore,5.758,2.427,4.093,5.758
2027-05-07,two_rivers_wi/coho_salmon,open,spring_nearshore,5.712,2.414,4.063,5.712
2027-05-08,two_rivers_wi/coho_salmon,open,spring_nearshore,5.667,2.4,4.033,5.667
2027-05-09,two_rivers_wi/coho_salmon,open,spring_nearshore,5.621,2.386,4.003,5.621
2027-05-10,two_rivers_wi/coho_salmon,open,spring_nearshore,5.575,2.373,3.974,5.575
2027-05-11,two_rivers_wi/coho_salmon,open,spring_nearshore,5.529,2.359,3.944,5.529
2027-05-12,two_rivers_wi/coho_salmon,open,spring_nearshore,5.484,2.345,3.914,5.484
2027-05-13,two_rivers_wi/coho_salmon,open,spring_nearshore,5.438,2.331,3.885,5.438
2027-05-14,two_rivers_wi/coho_salmon,open,spring_nearshore,5.392,2.318,3.855,5.392
2027-05-15,two_rivers_wi/coho_salmon,open,spring_nearshore,5.346,2.304,3.825,5.346
2027-05-16,two_rivers_wi/coho_salmon,open,spring_nearshore,5.301,2.29,3.795,5.301
2027-05-17,two_rivers_wi/coho_salmon,open,spring_nearshore,5.255,2.276,3.766,5.255
2027-05-18,two_rivers_wi/coho_salmon,open,spring_nearshore,5.209,2.263,3.736,5.209
2027-05-19,two_rivers_wi/coho_salmon,open,spring_nearshore,5.163,2.249,3.706,5.163
2027-05-20,two_rivers_wi/coho_salmon,open,spring_nearshore,5.117,2.235,3.676,5.117
2027-05-21,two_rivers_wi/coho_salmon,open,spring_nearshore,5.02,2.206,3.613,5.02
2027-05-22,two_rivers_wi/coho_salmon,open,spring_nearshore,4.923,2.177,3.55,4.923
2027-05-23,two_rivers_wi/coho_salmon,open,spring_nearshore,4.825,2.148,3.486,4.825
2027-05-24,two_rivers_wi/coho_salmon,open,spring_nearshore,4.728,2.118,3.423,4.728
2027-05-25,two_rivers_wi/coho_salmon,open,spring_nearshore,4.63,2.089,3.36,4.63
2027-05-26,two_rivers_wi/coho_salmon,open,spring_nearshore,4.533,2.06,3.297,4.533
2027-05-27,two_rivers_wi/coho_salmon,open,spring_nearshore,4.436,2.031,3.233,4.436
2027-05-28,two_rivers_wi/coho_salmon,open,spring_nearshore,4.338,2.001,3.17,4.338
2027-05-29,two_rivers_wi/coho_salmon,open,spring_nearshore,4.241,1.972,3.107,4.241
2027-05-30,two_rivers_wi/coho_salmon,open,spring_nearshore,4.143,1.943,3.043,4.143
2027-05-31,two_rivers_wi/coho_salmon,open,spring_nearshore,4.046,1.914,2.98,4.046
2027-06-01,two_rivers_wi/coho_salmon,open,spring_nearshore,3.949,1.885,2.917,3.949
2027-06-02,two_rivers_wi/coho_salmon,open,spring_nearshore,3.851,1.855,2.853,3.851
2027-06-03,two_rivers_wi/coho_salmon,open,spring_nearshore,3.754,1.826,2.79,3.754
2027-06-04,two_rivers_wi/coho_salmon,open,spring_nearshore,3.656,1.797,2.727,3.656
2027-06-05,two_rivers_wi/coho_salmon,open,spring_nearshore,3.559,1.768,2.663,3.559
2027-06-06,two_rivers_wi/coho_salmon,open,spring_nearshore,3.462,1.738,2.6,3.462
2027-06-07,two_rivers_wi/coho_salmon,open,spring_nearshore,3.364,1.709,2.537,3.364
2027-06-08,two_rivers_wi/coho_salmon,open,spring_nearshore,3.267,1.68,2.473,3.267
2027-06-09,two_rivers_wi/coho_salmon,open,spring_nearshore,3.169,1.651,2.41,3.169
2027-06-10,two_rivers_wi/coho_salmon,open,spring_nearshore,3.072,1.622,2.347,3.072
2027-06-11,two_rivers_wi/coho_salmon,open,spring_nearshore,2.975,1.592,2.284,2.975
2027-06-12,two_rivers_wi/coho_salmon,open,spring_nearshore,2.877,1.563,2.22,2.877
2027-06-13,two_rivers_wi/coho_salmon,open,spring_nearshore,2.78,1.534,2.157,2.78
2027-06-14,two_rivers_wi/coho_salmon,open,spring_nearshore,2.682,1.505,2.094,2.682
